SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22004,2544,0020400878,"Mar 06, 2005",CLE vs. MIA,L,41,9,19,0.474,0,1,0.0,5,7,0.714,0,4,4,5,2,0,1,1,23,-17,0
22004,2544,0020400854,"Mar 04, 2005",CLE @ PHI,L,40,12,21,0.571,0,1,0.0,10,12,0.833,1,6,7,7,4,0,6,1,34,-10,0
22004,2544,0020400844,"Mar 02, 2005",CLE vs. SEA,L,41,11,20,0.55,5,7,0.714,5,8,0.625,0,5,5,5,0,0,4,2,32,-7,0
22004,2544,0020400830,"Feb 28, 2005",CLE vs. SAS,L,45,6,22,0.273,1,4,0.25,7,10,0.7,1,7,8,7,0,0,2,3,20,2,0
22004,2544,0020400820,"Feb 27, 2005",CLE @ NJN,L,45,9,20,0.45,1,2,0.5,9,10,0.9,1,3,4,7,2,0,5,4,28,-10,0
22004,2544,0020400805,"Feb 25, 2005",CLE @ IND,L,41,9,25,0.36,0,1,0.0,3,4,0.75,3,4,7,5,2,1,2,0,21,-11,0
22004,2544,0020400791,"Feb 23, 2005",CLE vs. CHI,W,44,8,17,0.471,1,1,1.0,10,15,0.667,1,5,6,11,5,0,3,2,27,7,0
22004,2544,0020400780,"Feb 17, 2005",CLE @ MIN,L,41,10,19,0.526,1,2,0.5,5,6,0.833,2,5,7,8,1,0,2,0,26,-1,0
22004,2544,0020400773,"Feb 16, 2005",CLE vs. ATL,W,37,11,20,0.55,2,2,1.0,4,5,0.8,0,5,5,6,3,0,3,0,28,27,0
22004,2544,0020400746,"Feb 13, 2005",CLE vs. LAL,W,46,8,20,0.4,0,0,0.0,9,10,0.9,2,6,8,9,3,1,3,3,25,9,0
22004,2544,0020400736,"Feb 11, 2005",CLE vs. DEN,L,43,12,29,0.414,1,6,0.167,10,12,0.833,2,4,6,6,1,0,4,2,35,-13,0
22004,2544,0020400710,"Feb 08, 2005",CLE vs. TOR,W,36,6,14,0.429,0,3,0.0,3,4,0.75,1,7,8,11,3,0,2,1,15,15,0
22004,2544,0020400693,"Feb 05, 2005",CLE vs. ORL,W,45,9,21,0.429,0,3,0.0,12,13,0.923,0,6,6,9,2,0,1,2,30,10,0
22004,2544,0020400677,"Feb 03, 2005",CLE @ MIA,L,46,11,23,0.478,1,3,0.333,8,12,0.667,2,0,2,10,3,0,2,2,31,-8,0
22004,2544,0020400660,"Feb 01, 2005",CLE @ ORL,L,43,10,20,0.5,0,3,0.0,8,13,0.615,2,3,5,7,0,1,3,2,28,-3,0
22004,2544,0020400615,"Jan 26, 2005",CLE vs. MEM,W,42,10,16,0.625,4,6,0.667,3,4,0.75,1,8,9,15,3,2,5,1,27,7,0
22004,2544,0020400599,"Jan 24, 2005",CLE vs. WAS,L,48,12,26,0.462,1,1,1.0,6,10,0.6,4,6,10,8,2,1,5,3,31,-9,0
22004,2544,0020400591,"Jan 22, 2005",CLE @ GSW,W,43,13,24,0.542,0,1,0.0,2,2,1.0,1,11,12,10,1,1,3,1,28,19,0
22004,2544,0020400572,"Jan 20, 2005",CLE @ SAC,L,37,9,19,0.474,0,1,0.0,0,1,0.0,1,7,8,6,1,0,3,0,18,-24,0
22004,2544,0020400568,"Jan 19, 2005",CLE @ POR,W,44,11,16,0.688,1,1,1.0,4,6,0.667,1,10,11,10,4,0,2,4,27,0,0
22004,2544,0020400543,"Jan 16, 2005",CLE @ SEA,L,44,14,30,0.467,3,7,0.429,4,6,0.667,2,3,5,11,4,1,1,4,35,-7,0
22004,2544,0020400539,"Jan 15, 2005",CLE @ UTA,W,41,9,20,0.45,0,1,0.0,9,14,0.643,1,7,8,5,5,0,3,2,27,11,0
22004,2544,0020400518,"Jan 13, 2005",CLE @ LAL,L,44,12,26,0.462,1,4,0.25,3,4,0.75,3,10,13,9,1,1,4,1,28,-1,0
22004,2544,0020400497,"Jan 11, 2005",CLE vs. CHA,W,49,11,24,0.458,2,5,0.4,5,7,0.714,1,7,8,9,2,1,8,1,29,7,0
22004,2544,0020400478,"Jan 08, 2005",CLE vs. NYK,W,32,10,14,0.714,0,0,0.0,2,2,1.0,1,2,3,4,0,2,8,2,22,5,0
22004,2544,0020400457,"Jan 05, 2005",CLE vs. ATL,W,40,7,14,0.5,2,5,0.4,4,6,0.667,1,5,6,9,1,1,2,4,20,10,0
22004,2544,0020400442,"Jan 03, 2005",CLE @ CHA,W,41,11,19,0.579,0,3,0.0,4,6,0.667,2,6,8,6,2,0,1,3,26,14,0
22004,2544,0020400411,"Dec 29, 2004",CLE vs. HOU,L,17,0,5,0.0,0,1,0.0,3,5,0.6,0,3,3,5,0,0,0,0,3,-10,0
22004,2544,0020400401,"Dec 28, 2004",CLE @ ATL,W,46,13,25,0.52,3,5,0.6,11,14,0.786,1,8,9,7,1,0,1,2,40,8,0
22004,2544,0020400384,"Dec 26, 2004",CLE vs. NOK,W,45,7,16,0.438,0,1,0.0,8,9,0.889,1,8,9,14,4,1,5,2,22,8,0
22004,2544,0020400370,"Dec 22, 2004",CLE @ NJN,L,42,7,18,0.389,1,1,1.0,8,10,0.8,1,8,9,9,1,0,4,2,23,-3,0
22004,2544,0020400361,"Dec 21, 2004",CLE vs. MIN,W,43,10,18,0.556,0,1,0.0,6,8,0.75,0,6,6,12,1,0,2,2,26,13,0
22004,2544,0020400343,"Dec 18, 2004",CLE vs. BOS,L,40,12,25,0.48,3,5,0.6,4,8,0.5,1,4,5,4,3,1,4,6,31,-1,0
22004,2544,0020400326,"Dec 16, 2004",CLE @ DET,L,45,4,21,0.19,0,2,0.0,3,5,0.6,1,8,9,7,4,1,3,2,11,-8,0
22004,2544,0020400319,"Dec 15, 2004",CLE vs. POR,W,37,10,18,0.556,2,3,0.667,3,3,1.0,2,9,11,7,3,2,3,1,25,18,0
22004,2544,0020400303,"Dec 13, 2004",CLE @ MEM,W,46,14,22,0.636,1,3,0.333,2,4,0.5,0,5,5,8,7,0,3,2,31,10,0
22004,2544,0020400292,"Dec 11, 2004",CLE @ SAS,L,42,10,19,0.526,1,3,0.333,2,2,1.0,3,3,6,10,4,0,3,2,23,-18,0
22004,2544,0020400269,"Dec 08, 2004",CLE @ CHI,L,38,5,15,0.333,0,2,0.0,9,12,0.75,0,2,2,6,1,1,4,2,19,-22,0
22004,2544,0020400256,"Dec 07, 2004",CLE vs. NJN,W,46,11,22,0.5,0,1,0.0,5,6,0.833,0,2,2,8,3,0,3,4,27,6,0
22004,2544,0020400236,"Dec 04, 2004",CLE vs. TOR,W,43,10,17,0.588,1,3,0.333,6,7,0.857,0,6,6,10,2,1,3,2,27,15,0
22004,2544,0020400223,"Dec 02, 2004",CLE @ DEN,W,41,8,17,0.471,0,0,0.0,1,2,0.5,1,7,8,9,2,1,5,3,17,23,0
22004,2544,0020400218,"Dec 01, 2004",CLE @ PHO,L,40,6,19,0.316,0,2,0.0,3,4,0.75,1,2,3,6,2,1,6,2,15,-17,0
22004,2544,0020400201,"Nov 29, 2004",CLE @ LAC,L,42,9,19,0.474,0,2,0.0,4,5,0.8,1,6,7,5,6,1,3,2,22,-16,0
22004,2544,0020400187,"Nov 27, 2004",CLE vs. CHI,W,32,11,17,0.647,1,2,0.5,3,4,0.75,1,6,7,7,1,0,2,0,26,25,0
22004,2544,0020400172,"Nov 26, 2004",CLE @ BOS,W,43,9,13,0.692,0,2,0.0,2,3,0.667,0,6,6,8,3,1,2,2,20,6,0
22004,2544,0020400163,"Nov 24, 2004",CLE vs. DET,W,38,15,22,0.682,2,3,0.667,11,12,0.917,3,3,6,5,3,1,3,3,43,12,0
22004,2544,0020400141,"Nov 21, 2004",CLE @ NYK,L,40,5,15,0.333,1,3,0.333,2,3,0.667,2,7,9,10,1,1,5,3,13,1,0
22004,2544,0020400131,"Nov 20, 2004",CLE vs. CHA,W,38,11,20,0.55,0,2,0.0,3,4,0.75,5,3,8,2,3,1,7,0,25,24,0
22004,2544,0020400118,"Nov 18, 2004",CLE @ CHA,W,30,8,14,0.571,2,3,0.667,1,2,0.5,1,5,6,9,0,0,1,3,19,21,0
22004,2544,0020400096,"Nov 15, 2004",CLE vs. GOS,W,42,12,22,0.545,3,5,0.6,6,8,0.75,2,10,12,4,2,1,1,1,33,15,0
22004,2544,0020400081,"Nov 13, 2004",CLE vs. WAS,W,38,10,20,0.5,0,3,0.0,4,5,0.8,1,8,9,4,3,2,4,0,24,25,0
22004,2544,0020400063,"Nov 10, 2004",CLE vs. PHX,W,48,13,24,0.542,1,2,0.5,11,12,0.917,3,7,10,6,3,3,3,1,38,14,0
22004,2544,0020400051,"Nov 09, 2004",CLE @ ATL,W,48,8,17,0.471,1,4,0.25,8,12,0.667,1,9,10,4,4,2,3,2,25,14,0
22004,2544,0020400037,"Nov 06, 2004",CLE @ MIL,L,42,8,20,0.4,0,3,0.0,15,22,0.682,2,6,8,6,3,0,4,0,31,-12,0
22004,2544,0020400018,"Nov 04, 2004",CLE @ MIA,L,43,9,22,0.409,2,3,0.667,1,1,1.0,3,3,6,8,1,0,1,0,21,-8,0
22004,2544,0020400006,"Nov 03, 2004",CLE vs. IND,L,50,8,19,0.421,2,5,0.4,10,12,0.833,1,4,5,8,1,3,6,2,28,-10,0
